NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PID_LKB1_PATHWAY%MSIGDB_C2%PID_LKB1_PATHWAY	PID_LKB1_PATHWAY%MSIGDB_C2%PID_LKB1_PATHWAY		32	-0.25139016	-0.8051677	0.8165138	0.9269446	1.0	2456	tags=25%, list=16%, signal=30%	
RNA POLYMERASE II TRANSCRIBES SNRNA GENES%REACTOME DATABASE ID RELEASE 83%6807505	RNA POLYMERASE II TRANSCRIBES SNRNA GENES%REACTOME DATABASE ID RELEASE 83%6807505		72	-0.21192151	-0.80475134	0.91034484	0.9270507	1.0	1501	tags=10%, list=10%, signal=11%	
NEGATIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032480	NEGATIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032480		29	-0.2590701	-0.8046903	0.8098859	0.926546	1.0	1313	tags=17%, list=9%, signal=19%	
NITRIC OXIDE STIMULATES GUANYLATE CYCLASE%REACTOME DATABASE ID RELEASE 83%392154	NITRIC OXIDE STIMULATES GUANYLATE CYCLASE%REACTOME DATABASE ID RELEASE 83%392154		19	-0.27775595	-0.8046549	0.72727275	0.925999	1.0	3149	tags=26%, list=20%, signal=33%	
CELLULAR RESPONSE TO PEPTIDE HORMONE STIMULUS%GOBP%GO:0071375	CELLULAR RESPONSE TO PEPTIDE HORMONE STIMULUS%GOBP%GO:0071375		117	-0.1991574	-0.8030411	0.9310345	0.928159	1.0	2223	tags=21%, list=14%, signal=24%	
EPHA2 FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA2 FORWARD SIGNALING	EPHA2 FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA2 FORWARD SIGNALING		18	-0.2851413	-0.8015255	0.73630136	0.9302335	1.0	2192	tags=22%, list=14%, signal=26%	
GLUCAN METABOLIC PROCESS%GOBP%GO:0044042	GLUCAN METABOLIC PROCESS%GOBP%GO:0044042		18	-0.28311333	-0.7994896	0.7442623	0.9330609	1.0	2513	tags=28%, list=16%, signal=33%	
GPI ANCHOR METABOLIC PROCESS%GOBP%GO:0006505	GPI ANCHOR METABOLIC PROCESS%GOBP%GO:0006505		28	-0.25824288	-0.7988122	0.766129	0.9336309	1.0	569	tags=7%, list=4%, signal=7%	
REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:2000300	REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:2000300		19	-0.28833312	-0.7987356	0.7483221	0.9331345	1.0	1920	tags=26%, list=12%, signal=30%	
POSITIVE REGULATION OF RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0048260	POSITIVE REGULATION OF RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0048260		34	-0.24851942	-0.79798186	0.8039216	0.9338035	1.0	2725	tags=32%, list=18%, signal=39%	
POSITIVE REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS%GOBP%GO:0090050	POSITIVE REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS%GOBP%GO:0090050		16	-0.29689202	-0.7979173	0.74657536	0.93332	1.0	2581	tags=38%, list=17%, signal=45%	
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY		26	-0.25740844	-0.7976537	0.8046875	0.9331277	1.0	3352	tags=38%, list=22%, signal=49%	
PHOSPHOLIPID CATABOLIC PROCESS%GOBP%GO:0009395	PHOSPHOLIPID CATABOLIC PROCESS%GOBP%GO:0009395		29	-0.2518443	-0.7969	0.8181818	0.9337818	1.0	954	tags=14%, list=6%, signal=15%	
REGULATION OF NATURAL KILLER CELL MEDIATED CYTOTOXICITY%GOBP%GO:0042269	REGULATION OF NATURAL KILLER CELL MEDIATED CYTOTOXICITY%GOBP%GO:0042269		18	-0.28314742	-0.7967755	0.7425373	0.93338364	1.0	1568	tags=17%, list=10%, signal=19%	
NUCLEAR MEMBRANE ORGANIZATION%GOBP%GO:0071763	NUCLEAR MEMBRANE ORGANIZATION%GOBP%GO:0071763		40	-0.24476755	-0.7953901	0.8627451	0.9351505	1.0	2858	tags=25%, list=19%, signal=31%	
REGULATION OF TELOMERE CAPPING%GOBP%GO:1904353	REGULATION OF TELOMERE CAPPING%GOBP%GO:1904353		22	-0.26138565	-0.7947051	0.77003485	0.9356979	1.0	2037	tags=18%, list=13%, signal=21%	
ENDOPLASMIC RETICULUM ORGANIZATION%GOBP%GO:0007029	ENDOPLASMIC RETICULUM ORGANIZATION%GOBP%GO:0007029		76	-0.20855285	-0.79433525	0.9212598	0.93570733	1.0	2684	tags=24%, list=17%, signal=29%	
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662	NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662		26	-0.26119414	-0.79421204	0.8301887	0.9353048	1.0	1109	tags=15%, list=7%, signal=17%	
NEGATIVE REGULATION OF RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0048261	NEGATIVE REGULATION OF RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0048261		25	-0.25871733	-0.7938372	0.7894737	0.93531203	1.0	1673	tags=20%, list=11%, signal=22%	
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945		29	-0.25114188	-0.7916169	0.81496066	0.93837875	1.0	2059	tags=24%, list=13%, signal=28%	
REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY%GOBP%GO:0002715	REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY%GOBP%GO:0002715		18	-0.28314742	-0.79065007	0.73214287	0.93938625	1.0	1568	tags=17%, list=10%, signal=19%	
TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0006641	TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0006641		28	-0.250374	-0.7902505	0.8039216	0.9394004	1.0	246	tags=7%, list=2%, signal=7%	
HEAD AND NECK SQUAMOUS CELL CARCINOMA%WIKIPATHWAYS_20220510%WP4674%HOMO SAPIENS	HEAD AND NECK SQUAMOUS CELL CARCINOMA%WIKIPATHWAYS_20220510%WP4674%HOMO SAPIENS		55	-0.21596602	-0.7877718	0.89502764	0.94291544	1.0	2801	tags=25%, list=18%, signal=31%	
TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450513.2	TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450513.2		16	-0.29127884	-0.78768915	0.78827363	0.94241446	1.0	736	tags=13%, list=5%, signal=13%	
REGULATION OF MITOCHONDRIAL FISSION%GOBP%GO:0090140	REGULATION OF MITOCHONDRIAL FISSION%GOBP%GO:0090140		27	-0.25099117	-0.7869548	0.8158996	0.9430347	1.0	2581	tags=26%, list=17%, signal=31%	
REGULATION OF CELL-SUBSTRATE JUNCTION ORGANIZATION%GOBP%GO:0150116	REGULATION OF CELL-SUBSTRATE JUNCTION ORGANIZATION%GOBP%GO:0150116		58	-0.21162875	-0.785728	0.9032258	0.9443202	1.0	2741	tags=28%, list=18%, signal=33%	
GLYCOGEN SYNTHESIS AND DEGRADATION%WIKIPATHWAYS_20220510%WP500%HOMO SAPIENS	GLYCOGEN SYNTHESIS AND DEGRADATION%WIKIPATHWAYS_20220510%WP500%HOMO SAPIENS		28	-0.25127834	-0.7857227	0.8084291	0.9437129	1.0	1569	tags=18%, list=10%, signal=20%	
BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY	BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY		19	-0.2747821	-0.78509617	0.7730263	0.9441382	1.0	2054	tags=21%, list=13%, signal=24%	
REGULATION OF TOR SIGNALING%GOBP%GO:0032006	REGULATION OF TOR SIGNALING%GOBP%GO:0032006		97	-0.19738254	-0.78420043	0.9396552	0.9449622	1.0	1778	tags=14%, list=12%, signal=16%	
PID_RB_1PATHWAY%MSIGDB_C2%PID_RB_1PATHWAY	PID_RB_1PATHWAY%MSIGDB_C2%PID_RB_1PATHWAY		45	-0.22329384	-0.783414	0.8877551	0.9455827	1.0	1947	tags=20%, list=13%, signal=23%	
AXON GUIDANCE MEDIATED BY SEMAPHORINS%PANTHER PATHWAY%P00007	AXON GUIDANCE MEDIATED BY SEMAPHORINS%PANTHER PATHWAY%P00007		17	-0.29062262	-0.7833899	0.76065576	0.9450119	1.0	4013	tags=41%, list=26%, signal=56%	
PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY		26	-0.25663662	-0.782812	0.8333333	0.945257	1.0	1778	tags=23%, list=12%, signal=26%	
REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045670	REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045670		27	-0.26123974	-0.7821197	0.7968128	0.94567126	1.0	3171	tags=33%, list=21%, signal=42%	
MITOTIC G1 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0031571	MITOTIC G1 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0031571		21	-0.2642647	-0.7812654	0.7630662	0.9464036	1.0	1778	tags=24%, list=12%, signal=27%	
SPHINGOSINE METABOLIC PROCESS%GOBP%GO:0006670	SPHINGOSINE METABOLIC PROCESS%GOBP%GO:0006670		18	-0.28146058	-0.7809923	0.7797203	0.946214	1.0	2710	tags=22%, list=18%, signal=27%	
NOTCH SIGNALING%WIKIPATHWAYS_20220510%WP268%HOMO SAPIENS	NOTCH SIGNALING%WIKIPATHWAYS_20220510%WP268%HOMO SAPIENS		29	-0.25160047	-0.7809432	0.80991733	0.9456895	1.0	1724	tags=21%, list=11%, signal=23%	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672		28	-0.25143474	-0.78092176	0.8007663	0.94510406	1.0	2059	tags=25%, list=13%, signal=29%	
CELLULAR GLUCAN METABOLIC PROCESS%GOBP%GO:0006073	CELLULAR GLUCAN METABOLIC PROCESS%GOBP%GO:0006073		18	-0.28311333	-0.77989197	0.76510066	0.94613135	1.0	2513	tags=28%, list=16%, signal=33%	
PID_HIF2PATHWAY%MSIGDB_C2%PID_HIF2PATHWAY	PID_HIF2PATHWAY%MSIGDB_C2%PID_HIF2PATHWAY		21	-0.25595817	-0.7793663	0.7900763	0.946323	1.0	3140	tags=33%, list=20%, signal=42%	
GLYCOGEN METABOLIC PROCESS%GOBP%GO:0005977	GLYCOGEN METABOLIC PROCESS%GOBP%GO:0005977		18	-0.28311333	-0.7786455	0.78291816	0.9468015	1.0	2513	tags=28%, list=16%, signal=33%	
CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004	CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004		34	-0.23587397	-0.7779234	0.86147183	0.94724417	1.0	3585	tags=29%, list=23%, signal=38%	
POSITIVE REGULATION OF IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0002891	POSITIVE REGULATION OF IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0002891		16	-0.28185114	-0.7772769	0.7635135	0.94757587	1.0	3875	tags=38%, list=25%, signal=50%	
POSITIVE REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL%GOBP%GO:1903322	POSITIVE REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL%GOBP%GO:1903322		103	-0.19565892	-0.77726924	0.9680851	0.9469761	1.0	2254	tags=20%, list=15%, signal=24%	
POSITIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051353	POSITIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051353		36	-0.22882736	-0.7766375	0.8254717	0.9472724	1.0	3008	tags=31%, list=20%, signal=38%	
REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0051480	REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0051480		27	-0.24762902	-0.77629125	0.825	0.9471637	1.0	2677	tags=30%, list=17%, signal=36%	
REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:1900076	REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:1900076		39	-0.23022644	-0.775463	0.8955823	0.94777715	1.0	2780	tags=26%, list=18%, signal=31%	
RHOB GTPASE CYCLE%REACTOME DATABASE ID RELEASE 83%9013026	RHOB GTPASE CYCLE%REACTOME DATABASE ID RELEASE 83%9013026		65	-0.2031824	-0.77461886	0.9	0.9484978	1.0	2021	tags=18%, list=13%, signal=21%	
HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825	HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825		35	-0.23831631	-0.7740598	0.8695652	0.9487256	1.0	2078	tags=17%, list=14%, signal=20%	
ABERRANT REGULATION OF MITOTIC CELL CYCLE DUE TO RB1 DEFECTS%REACTOME%R-HSA-9687139.2	ABERRANT REGULATION OF MITOTIC CELL CYCLE DUE TO RB1 DEFECTS%REACTOME%R-HSA-9687139.2		32	-0.23793721	-0.7728579	0.8414634	0.94982797	1.0	1177	tags=13%, list=8%, signal=14%	
NEGATIVE REGULATION OF MONOATOMIC ION TRANSPORT%GOBP%GO:0043271	NEGATIVE REGULATION OF MONOATOMIC ION TRANSPORT%GOBP%GO:0043271		63	-0.20947665	-0.7727872	0.9006211	0.94930536	1.0	2511	tags=25%, list=16%, signal=30%	
POSITIVE REGULATION OF TRANSLATION%GOBP%GO:0045727	POSITIVE REGULATION OF TRANSLATION%GOBP%GO:0045727		105	-0.19279581	-0.772355	0.9736842	0.94936055	1.0	2272	tags=15%, list=15%, signal=18%	
HOMOCARNOSINOSIS%SMPDB%SMP0000385	HOMOCARNOSINOSIS%SMPDB%SMP0000385		21	-0.26345143	-0.77140814	0.82608694	0.9501415	1.0	1466	tags=19%, list=10%, signal=21%	
HYPERINSULINISM-HYPERAMMONEMIA SYNDROME%PATHWHIZ%PW000072	HYPERINSULINISM-HYPERAMMONEMIA SYNDROME%PATHWHIZ%PW000072		21	-0.26345143	-0.7702574	0.833935	0.95123184	1.0	1466	tags=19%, list=10%, signal=21%	
SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000567	SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000567		21	-0.26345143	-0.76976967	0.84615386	0.95132756	1.0	1466	tags=19%, list=10%, signal=21%	
SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%BIOCYC%PWY-6371	SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%BIOCYC%PWY-6371		63	-0.20887843	-0.7695241	0.939759	0.95103955	1.0	3236	tags=30%, list=21%, signal=38%	
MAMMARY GLAND DEVELOPMENT PATHWAY - PREGNANCY AND LACTATION (STAGE 3 OF 4)%WIKIPATHWAYS_20220510%WP2817%HOMO SAPIENS	MAMMARY GLAND DEVELOPMENT PATHWAY - PREGNANCY AND LACTATION (STAGE 3 OF 4)%WIKIPATHWAYS_20220510%WP2817%HOMO SAPIENS		20	-0.2673823	-0.769474	0.8327138	0.9505046	1.0	2054	tags=20%, list=13%, signal=23%	
PHOSPHATIDYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046471	PHOSPHATIDYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046471		22	-0.26112038	-0.76912355	0.83985764	0.9503737	1.0	1189	tags=18%, list=8%, signal=20%	
2-HYDROXYGLUTRIC ACIDURIA (D AND L FORM)%SMPDB%SMP0000136	2-HYDROXYGLUTRIC ACIDURIA (D AND L FORM)%SMPDB%SMP0000136		21	-0.26345143	-0.7689041	0.8388158	0.9500816	1.0	1466	tags=19%, list=10%, signal=21%	
FERROPTOSIS%WIKIPATHWAYS_20220510%WP4313%HOMO SAPIENS	FERROPTOSIS%WIKIPATHWAYS_20220510%WP4313%HOMO SAPIENS		39	-0.23165892	-0.76834726	0.8526786	0.9502548	1.0	1708	tags=21%, list=11%, signal=23%	
GLUTAMATE METABOLISM%PATHWHIZ%PW000003	GLUTAMATE METABOLISM%PATHWHIZ%PW000003		21	-0.26345143	-0.76788354	0.8350877	0.95034194	1.0	1466	tags=19%, list=10%, signal=21%	
POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406	POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406		18	-0.27057353	-0.7676955	0.77978337	0.9500071	1.0	1701	tags=22%, list=11%, signal=25%	
NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002707	NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002707		21	-0.2658075	-0.7661852	0.8020478	0.951521	1.0	3130	tags=29%, list=20%, signal=36%	
AMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006026	AMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006026		16	-0.27544028	-0.76484436	0.7900356	0.95282286	1.0	1369	tags=19%, list=9%, signal=21%	
MULTICELLULAR ORGANISMAL-LEVEL CHEMICAL HOMEOSTASIS%GOBP%GO:0140962	MULTICELLULAR ORGANISMAL-LEVEL CHEMICAL HOMEOSTASIS%GOBP%GO:0140962		27	-0.24376068	-0.76413435	0.8547718	0.9531987	1.0	1708	tags=19%, list=11%, signal=21%	
PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GOBP%GO:0018279	PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GOBP%GO:0018279		21	-0.26236382	-0.7637568	0.82867134	0.9531123	1.0	1624	tags=19%, list=11%, signal=21%	
4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000243	4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000243		21	-0.26345143	-0.7628245	0.82287824	0.95375574	1.0	1466	tags=19%, list=10%, signal=21%	
VASOPRESSIN-REGULATED WATER REABSORPTION%WIKIPATHWAYS_20220510%WP5085%HOMO SAPIENS	VASOPRESSIN-REGULATED WATER REABSORPTION%WIKIPATHWAYS_20220510%WP5085%HOMO SAPIENS		25	-0.2394949	-0.7626689	0.85393256	0.95336	1.0	2767	tags=32%, list=18%, signal=39%	
REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION	REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION		63	-0.21269718	-0.7616524	0.9403973	0.9540974	1.0	2600	tags=25%, list=17%, signal=30%	
NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901	NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901		79	-0.1916905	-0.76127666	0.99159664	0.95404124	1.0	3087	tags=24%, list=20%, signal=30%	
PROTEIN AUTOUBIQUITINATION%GOBP%GO:0051865	PROTEIN AUTOUBIQUITINATION%GOBP%GO:0051865		64	-0.20598833	-0.76022637	0.8719512	0.95493776	1.0	2017	tags=19%, list=13%, signal=21%	
PLATELET CALCIUM HOMEOSTASIS%REACTOME%R-HSA-418360.1	PLATELET CALCIUM HOMEOSTASIS%REACTOME%R-HSA-418360.1		19	-0.2675401	-0.76003456	0.83773583	0.9545929	1.0	1448	tags=16%, list=9%, signal=17%	
RUNX1 INTERACTS WITH CO-FACTORS WHOSE PRECISE EFFECT ON RUNX1 TARGETS IS NOT KNOWN%REACTOME DATABASE ID RELEASE 83%8939243	RUNX1 INTERACTS WITH CO-FACTORS WHOSE PRECISE EFFECT ON RUNX1 TARGETS IS NOT KNOWN%REACTOME DATABASE ID RELEASE 83%8939243		35	-0.230798	-0.7598428	0.8601695	0.95426536	1.0	706	tags=9%, list=5%, signal=9%	
RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326	RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326		26	-0.25136423	-0.759033	0.8464912	0.9547498	1.0	386	tags=12%, list=3%, signal=12%	
RETICULOPHAGY%GOBP%GO:0061709	RETICULOPHAGY%GOBP%GO:0061709		17	-0.2669216	-0.75882095	0.8089172	0.95444673	1.0	3510	tags=41%, list=23%, signal=53%	
NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080	NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080		24	-0.2554912	-0.7578752	0.8556701	0.95508075	1.0	386	tags=13%, list=3%, signal=13%	
POSITIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045840	POSITIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045840		24	-0.25391826	-0.7574195	0.8560606	0.95511174	1.0	1206	tags=13%, list=8%, signal=14%	
INTERCONVERSION OF NUCLEOTIDE DI- AND TRIPHOSPHATES%REACTOME DATABASE ID RELEASE 83%499943	INTERCONVERSION OF NUCLEOTIDE DI- AND TRIPHOSPHATES%REACTOME DATABASE ID RELEASE 83%499943		26	-0.240533	-0.7567305	0.8363636	0.9554732	1.0	1255	tags=12%, list=8%, signal=13%	
PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY	PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY		53	-0.21322595	-0.756563	0.9162011	0.9550853	1.0	3229	tags=28%, list=21%, signal=36%	
PEPTIDE GPCRS%WIKIPATHWAYS_20220510%WP24%HOMO SAPIENS	PEPTIDE GPCRS%WIKIPATHWAYS_20220510%WP24%HOMO SAPIENS		30	-0.23893985	-0.7563567	0.8549618	0.9547464	1.0	1891	tags=17%, list=12%, signal=19%	
POSITIVE REGULATION OF B CELL MEDIATED IMMUNITY%GOBP%GO:0002714	POSITIVE REGULATION OF B CELL MEDIATED IMMUNITY%GOBP%GO:0002714		16	-0.28185114	-0.75625294	0.8089172	0.9542737	1.0	3875	tags=38%, list=25%, signal=50%	
HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1	HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1		45	-0.2188523	-0.75492024	0.8685446	0.9554792	1.0	316	tags=7%, list=2%, signal=7%	
PDGFR-ALPHA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-ALPHA SIGNALING PATHWAY	PDGFR-ALPHA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-ALPHA SIGNALING PATHWAY		20	-0.26310673	-0.75356585	0.8118081	0.9566623	1.0	1094	tags=10%, list=7%, signal=11%	
VEGFR2 MEDIATED VASCULAR PERMEABILITY%REACTOME DATABASE ID RELEASE 83%5218920	VEGFR2 MEDIATED VASCULAR PERMEABILITY%REACTOME DATABASE ID RELEASE 83%5218920		24	-0.2521908	-0.7532849	0.8754717	0.9564306	1.0	2795	tags=25%, list=18%, signal=31%	
GENERATION OF SECOND MESSENGER MOLECULES%REACTOME DATABASE ID RELEASE 83%202433	GENERATION OF SECOND MESSENGER MOLECULES%REACTOME DATABASE ID RELEASE 83%202433		17	-0.26821992	-0.752633	0.7986799	0.9566405	1.0	965	tags=12%, list=6%, signal=13%	
REGULATION OF CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0045540	REGULATION OF CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0045540		15	-0.27200887	-0.7525874	0.8333333	0.9561087	1.0	3425	tags=33%, list=22%, signal=43%	
POSITIVE REGULATION OF TELOMERE MAINTENANCE IN RESPONSE TO DNA DAMAGE%GOBP%GO:1904507	POSITIVE REGULATION OF TELOMERE MAINTENANCE IN RESPONSE TO DNA DAMAGE%GOBP%GO:1904507		15	-0.2807421	-0.7518021	0.8198198	0.95656514	1.0	489	tags=13%, list=3%, signal=14%	
PID_IL1_PATHWAY%MSIGDB_C2%PID_IL1_PATHWAY	PID_IL1_PATHWAY%MSIGDB_C2%PID_IL1_PATHWAY		22	-0.256971	-0.75099057	0.81654674	0.95700365	1.0	3171	tags=32%, list=21%, signal=40%	
RETROGRADE VESICLE-MEDIATED TRANSPORT, GOLGI TO ENDOPLASMIC RETICULUM%GOBP%GO:0006890	RETROGRADE VESICLE-MEDIATED TRANSPORT, GOLGI TO ENDOPLASMIC RETICULUM%GOBP%GO:0006890		45	-0.2112901	-0.75087774	0.94708997	0.9565408	1.0	2288	tags=18%, list=15%, signal=21%	
3-PHOSPHOINOSITIDE DEGRADATION%BIOCYC%PWY-6368	3-PHOSPHOINOSITIDE DEGRADATION%BIOCYC%PWY-6368		18	-0.2738621	-0.7496265	0.8503401	0.9575655	1.0	3152	tags=39%, list=21%, signal=49%	
REGULATION OF TP53 EXPRESSION AND DEGRADATION%REACTOME DATABASE ID RELEASE 83%6806003	REGULATION OF TP53 EXPRESSION AND DEGRADATION%REACTOME DATABASE ID RELEASE 83%6806003		34	-0.2305143	-0.74915177	0.8959276	0.9575851	1.0	2795	tags=32%, list=18%, signal=39%	
SIGNALING BY FGFR2 IN DISEASE%REACTOME DATABASE ID RELEASE 83%5655253	SIGNALING BY FGFR2 IN DISEASE%REACTOME DATABASE ID RELEASE 83%5655253		32	-0.23567715	-0.7489637	0.9073171	0.9572406	1.0	1134	tags=13%, list=7%, signal=13%	
PID_PDGFRA_PATHWAY%MSIGDB_C2%PID_PDGFRA_PATHWAY	PID_PDGFRA_PATHWAY%MSIGDB_C2%PID_PDGFRA_PATHWAY		15	-0.28123617	-0.7485877	0.81578946	0.9571725	1.0	1094	tags=13%, list=7%, signal=14%	
SYNAPTIC VESICLE LOCALIZATION%GOBP%GO:0097479	SYNAPTIC VESICLE LOCALIZATION%GOBP%GO:0097479		31	-0.23287775	-0.74783957	0.89669424	0.9575418	1.0	3835	tags=32%, list=25%, signal=43%	
REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705		30	-0.23701361	-0.74763024	0.8901961	0.9572142	1.0	3276	tags=33%, list=21%, signal=42%	
MYOTUBE DIFFERENTIATION%GOBP%GO:0014902	MYOTUBE DIFFERENTIATION%GOBP%GO:0014902		29	-0.24181767	-0.74761826	0.8669528	0.9566344	1.0	2101	tags=21%, list=14%, signal=24%	
