NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0044262	CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0044262		61	0.25754613	0.74871016	0.85530925	1.0	1.0	3723	tags=31%, list=24%, signal=41%	
DETECTION OF ABIOTIC STIMULUS%GOBP%GO:0009582	DETECTION OF ABIOTIC STIMULUS%GOBP%GO:0009582		45	0.26805967	0.7483827	0.84352076	1.0	1.0	2581	tags=20%, list=17%, signal=24%	
PSEUDOURIDINE SYNTHESIS%GOBP%GO:0001522	PSEUDOURIDINE SYNTHESIS%GOBP%GO:0001522		16	0.3240582	0.74825794	0.8033946	1.0	1.0	2806	tags=25%, list=18%, signal=31%	
PEPTIDE HORMONE SECRETION%GOBP%GO:0030072	PEPTIDE HORMONE SECRETION%GOBP%GO:0030072		19	0.31688204	0.74823326	0.79189944	1.0	1.0	1797	tags=16%, list=12%, signal=18%	
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639	POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639		62	0.25614923	0.74807286	0.86618876	1.0	1.0	3719	tags=32%, list=24%, signal=42%	
POSITIVE REGULATION OF GTPASE ACTIVITY%GOBP%GO:0043547	POSITIVE REGULATION OF GTPASE ACTIVITY%GOBP%GO:0043547		175	0.22902969	0.7479894	0.93207943	1.0	1.0	2769	tags=19%, list=18%, signal=23%	
INNATE IMMUNE RESPONSE ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002220	INNATE IMMUNE RESPONSE ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002220		29	0.28832078	0.74792427	0.8394062	1.0	1.0	1465	tags=14%, list=10%, signal=15%	
FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.1	FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.1		74	0.2507491	0.7474135	0.87456846	1.0	1.0	2773	tags=19%, list=18%, signal=23%	
PHOSPHOINOSITIDES METABOLISM%WIKIPATHWAYS_20220510%WP4971%HOMO SAPIENS	PHOSPHOINOSITIDES METABOLISM%WIKIPATHWAYS_20220510%WP4971%HOMO SAPIENS		36	0.28267238	0.74718225	0.8169014	1.0	1.0	2162	tags=19%, list=14%, signal=23%	
NEGATIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000146	NEGATIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000146		198	0.22761472	0.7470008	0.94210523	1.0	1.0	2484	tags=16%, list=16%, signal=19%	
TRANSPORT ALONG MICROTUBULE%GOBP%GO:0010970	TRANSPORT ALONG MICROTUBULE%GOBP%GO:0010970		135	0.2367831	0.7469428	0.92833877	1.0	1.0	1996	tags=12%, list=13%, signal=14%	
NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292	NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292		55	0.26233247	0.74691296	0.8864734	1.0	1.0	2446	tags=18%, list=16%, signal=22%	
HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GQ ALPHA AND GO ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00027	HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GQ ALPHA AND GO ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00027		74	0.25173286	0.7467678	0.882147	1.0	1.0	3495	tags=28%, list=23%, signal=37%	
TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337	TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337		21	0.31039	0.74666935	0.81232494	1.0	1.0	5765	tags=48%, list=38%, signal=76%	
T-CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP69%HOMO SAPIENS	T-CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP69%HOMO SAPIENS		57	0.25642878	0.74650455	0.8557576	1.0	1.0	3528	tags=25%, list=23%, signal=32%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		18	0.31632954	0.74631613	0.8162393	1.0	1.0	3908	tags=39%, list=25%, signal=52%	
ACTIVATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0032147	ACTIVATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0032147		64	0.2558853	0.74619395	0.8862559	1.0	1.0	4076	tags=31%, list=27%, signal=42%	
PEPTIDE SECRETION%GOBP%GO:0002790	PEPTIDE SECRETION%GOBP%GO:0002790		19	0.31688204	0.74594074	0.7938289	1.0	1.0	1797	tags=16%, list=12%, signal=18%	
REGULATION OF GLYCOGEN BIOSYNTHETIC PROCESS%GOBP%GO:0005979	REGULATION OF GLYCOGEN BIOSYNTHETIC PROCESS%GOBP%GO:0005979		23	0.30605167	0.74591327	0.83540803	1.0	1.0	2697	tags=26%, list=18%, signal=32%	
TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER%GOBP%GO:0006367	TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER%GOBP%GO:0006367		64	0.25398478	0.7457011	0.85232556	1.0	1.0	4593	tags=33%, list=30%, signal=47%	
REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675	REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675		65	0.25594214	0.7454063	0.8780774	1.0	1.0	4269	tags=35%, list=28%, signal=49%	
NEGATIVE REGULATION OF CELL ADHESION%GOBP%GO:0007162	NEGATIVE REGULATION OF CELL ADHESION%GOBP%GO:0007162		161	0.23150578	0.7452659	0.9332627	1.0	1.0	2461	tags=18%, list=16%, signal=21%	
CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098703	CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098703		30	0.28991026	0.7452389	0.8326848	1.0	1.0	3495	tags=37%, list=23%, signal=47%	
PROSTAGLANDIN AND LEUKOTRIENE METABOLISM IN SENESCENCE %WIKIPATHWAYS_20220510%WP5122%HOMO SAPIENS	PROSTAGLANDIN AND LEUKOTRIENE METABOLISM IN SENESCENCE %WIKIPATHWAYS_20220510%WP5122%HOMO SAPIENS		20	0.3058106	0.74519193	0.80659026	1.0	1.0	4227	tags=40%, list=28%, signal=55%	
ADENINE NUCLEOTIDE TRANSPORT%GOBP%GO:0051503	ADENINE NUCLEOTIDE TRANSPORT%GOBP%GO:0051503		22	0.3076157	0.7448963	0.82328767	1.0	1.0	153	tags=5%, list=1%, signal=5%	
FAS LIGAND PATHWAY AND STRESS INDUCTION OF HEAT SHOCK PROTEINS%WIKIPATHWAYS_20220510%WP314%HOMO SAPIENS	FAS LIGAND PATHWAY AND STRESS INDUCTION OF HEAT SHOCK PROTEINS%WIKIPATHWAYS_20220510%WP314%HOMO SAPIENS		27	0.29322484	0.74488735	0.82123655	1.0	1.0	3120	tags=22%, list=20%, signal=28%	
VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:0038084	VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:0038084		16	0.32850957	0.74450827	0.80835736	1.0	1.0	3662	tags=38%, list=24%, signal=49%	
EPIGENETIC REGULATION OF GENE EXPRESSION%GOBP%GO:0040029	EPIGENETIC REGULATION OF GENE EXPRESSION%GOBP%GO:0040029		122	0.23700926	0.7444711	0.92349136	1.0	1.0	3058	tags=21%, list=20%, signal=26%	
POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION%GOBP%GO:1902745	POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION%GOBP%GO:1902745		30	0.2814097	0.74445224	0.8243065	1.0	1.0	2629	tags=27%, list=17%, signal=32%	
POSITIVE REGULATION OF PROTEIN TRANSPORT%GOBP%GO:0051222	POSITIVE REGULATION OF PROTEIN TRANSPORT%GOBP%GO:0051222		194	0.22943357	0.7441241	0.9313929	1.0	1.0	3075	tags=20%, list=20%, signal=25%	
COENZYME A METABOLIC PROCESS%GOBP%GO:0015936	COENZYME A METABOLIC PROCESS%GOBP%GO:0015936		15	0.32336274	0.74408233	0.8040346	1.0	1.0	3244	tags=27%, list=21%, signal=34%	
SUMOYLATION OF UBIQUITINYLATION PROTEINS%REACTOME DATABASE ID RELEASE 83%3232142	SUMOYLATION OF UBIQUITINYLATION PROTEINS%REACTOME DATABASE ID RELEASE 83%3232142		35	0.28175578	0.7439949	0.84452736	1.0	1.0	3286	tags=26%, list=21%, signal=33%	
CARVEDILOL ACTION PATHWAY%SMPDB%SMP0000367	CARVEDILOL ACTION PATHWAY%SMPDB%SMP0000367		39	0.27789512	0.74373424	0.8433121	1.0	1.0	3931	tags=31%, list=26%, signal=41%	
PURINE NUCLEOTIDE TRANSPORT%GOBP%GO:0015865	PURINE NUCLEOTIDE TRANSPORT%GOBP%GO:0015865		22	0.3076157	0.7433466	0.8049113	1.0	1.0	153	tags=5%, list=1%, signal=5%	
EPO RECEPTOR SIGNALING%WIKIPATHWAYS_20220510%WP581%HOMO SAPIENS	EPO RECEPTOR SIGNALING%WIKIPATHWAYS_20220510%WP581%HOMO SAPIENS		16	0.3209634	0.743116	0.8059072	1.0	1.0	4931	tags=38%, list=32%, signal=55%	
SPINDLE LOCALIZATION%GOBP%GO:0051653	SPINDLE LOCALIZATION%GOBP%GO:0051653		36	0.27463168	0.7430237	0.8420382	1.0	1.0	1203	tags=11%, list=8%, signal=12%	
PROTEIN O-LINKED GLYCOSYLATION%GOBP%GO:0006493	PROTEIN O-LINKED GLYCOSYLATION%GOBP%GO:0006493		77	0.24954717	0.7429763	0.89105505	1.0	1.0	3805	tags=23%, list=25%, signal=31%	
TRANSPORT OF THE SLBP INDEPENDENT MATURE MRNA%REACTOME DATABASE ID RELEASE 83%159227	TRANSPORT OF THE SLBP INDEPENDENT MATURE MRNA%REACTOME DATABASE ID RELEASE 83%159227		32	0.28303218	0.74291116	0.8370861	1.0	1.0	5251	tags=38%, list=34%, signal=57%	
POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663	POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663		34	0.27551356	0.74268866	0.8423077	1.0	1.0	2517	tags=24%, list=16%, signal=28%	
LXR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 83%9024446	LXR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 83%9024446		38	0.27157298	0.742611	0.86868685	1.0	1.0	1310	tags=13%, list=9%, signal=14%	
MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061	MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061		199	0.22802386	0.7425474	0.94885176	1.0	1.0	2821	tags=20%, list=18%, signal=24%	
MODULATORS OF TCR SIGNALING AND T CELL ACTIVATION%WIKIPATHWAYS_20220510%WP5072%HOMO SAPIENS	MODULATORS OF TCR SIGNALING AND T CELL ACTIVATION%WIKIPATHWAYS_20220510%WP5072%HOMO SAPIENS		33	0.28299147	0.7424556	0.8327044	1.0	1.0	933	tags=6%, list=6%, signal=6%	
REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088	REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088		68	0.2530075	0.74239695	0.8643275	1.0	1.0	4130	tags=28%, list=27%, signal=38%	
TRANSCRIPTION OF THE HIV GENOME%REACTOME%R-HSA-167172.2	TRANSCRIPTION OF THE HIV GENOME%REACTOME%R-HSA-167172.2		67	0.25058788	0.742184	0.87218934	1.0	1.0	5408	tags=40%, list=35%, signal=62%	
CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS%GOBP%GO:1901136	CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS%GOBP%GO:1901136		104	0.23972686	0.741838	0.89686096	1.0	1.0	4192	tags=29%, list=27%, signal=39%	
BIOCARTA_CERAMIDE_PATHWAY%MSIGDB_C2%BIOCARTA_CERAMIDE_PATHWAY	BIOCARTA_CERAMIDE_PATHWAY%MSIGDB_C2%BIOCARTA_CERAMIDE_PATHWAY		20	0.30484554	0.74182177	0.80784845	1.0	1.0	2407	tags=20%, list=16%, signal=24%	
RRNA PROCESSING%GOBP%GO:0006364	RRNA PROCESSING%GOBP%GO:0006364		156	0.2324774	0.74172634	0.9194062	1.0	1.0	2842	tags=21%, list=19%, signal=26%	
ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:0031532	ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:0031532		54	0.25950444	0.7413326	0.83760685	1.0	1.0	3722	tags=22%, list=24%, signal=29%	
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%R-HSA-2129379.1	MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%R-HSA-2129379.1		21	0.30429673	0.741177	0.8092643	1.0	1.0	5206	tags=62%, list=34%, signal=94%	
PROTEIN TRANSMEMBRANE IMPORT INTO INTRACELLULAR ORGANELLE%GOBP%GO:0044743	PROTEIN TRANSMEMBRANE IMPORT INTO INTRACELLULAR ORGANELLE%GOBP%GO:0044743		34	0.27706015	0.74023324	0.8389262	1.0	1.0	2526	tags=24%, list=16%, signal=28%	
DNA MODIFICATION%GOBP%GO:0006304	DNA MODIFICATION%GOBP%GO:0006304		54	0.255907	0.74020356	0.87647057	1.0	1.0	5257	tags=37%, list=34%, signal=56%	
OXIDATIVE DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP3941%HOMO SAPIENS	OXIDATIVE DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP3941%HOMO SAPIENS		30	0.28869322	0.7399244	0.8364116	1.0	1.0	1605	tags=17%, list=10%, signal=19%	
CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695	CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695		24	0.2930585	0.7395614	0.8219545	1.0	1.0	5974	tags=54%, list=39%, signal=88%	
PROTEIN IMPORT INTO MITOCHONDRIAL MATRIX%GOBP%GO:0030150	PROTEIN IMPORT INTO MITOCHONDRIAL MATRIX%GOBP%GO:0030150		17	0.32000172	0.7394843	0.8207547	1.0	1.0	3595	tags=41%, list=23%, signal=54%	
NEP NS2 INTERACTS WITH THE CELLULAR EXPORT MACHINERY%REACTOME%R-HSA-168333.3	NEP NS2 INTERACTS WITH THE CELLULAR EXPORT MACHINERY%REACTOME%R-HSA-168333.3		29	0.2885985	0.7394803	0.8337766	1.0	1.0	4508	tags=31%, list=29%, signal=44%	
TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368	TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368		25	0.2894861	0.7393997	0.81124496	1.0	1.0	3487	tags=28%, list=23%, signal=36%	
REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048638	REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048638		134	0.23207584	0.7393482	0.9301826	1.0	1.0	4269	tags=35%, list=28%, signal=48%	
NOVEL INTRACELLULAR COMPONENTS OF RIG-I-LIKE RECEPTOR (RLR) PATHWAY%WIKIPATHWAYS_20220510%WP3865%HOMO SAPIENS	NOVEL INTRACELLULAR COMPONENTS OF RIG-I-LIKE RECEPTOR (RLR) PATHWAY%WIKIPATHWAYS_20220510%WP3865%HOMO SAPIENS		45	0.26469347	0.7392838	0.8454774	1.0	1.0	2476	tags=24%, list=16%, signal=29%	
ASSEMBLY OF THE HIV VIRION%REACTOME%R-HSA-175474.1	ASSEMBLY OF THE HIV VIRION%REACTOME%R-HSA-175474.1		16	0.32189804	0.7388906	0.7953615	1.0	1.0	209	tags=6%, list=1%, signal=6%	
MEMBRANE RAFT ORGANIZATION%GOBP%GO:0031579	MEMBRANE RAFT ORGANIZATION%GOBP%GO:0031579		19	0.309732	0.7388386	0.8027027	1.0	1.0	788	tags=11%, list=5%, signal=11%	
POSITIVE REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010922	POSITIVE REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010922		19	0.30710918	0.738784	0.8148649	1.0	1.0	4092	tags=42%, list=27%, signal=57%	
PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527	PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527		79	0.24743818	0.73866254	0.8866213	1.0	1.0	2955	tags=18%, list=19%, signal=22%	
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680	NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680		62	0.253933	0.73860794	0.88876015	1.0	1.0	2114	tags=15%, list=14%, signal=17%	
RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456	RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456		22	0.30251506	0.73843545	0.8197832	1.0	1.0	5599	tags=50%, list=36%, signal=79%	
GERM CELL DEVELOPMENT%GOBP%GO:0007281	GERM CELL DEVELOPMENT%GOBP%GO:0007281		86	0.24643508	0.73841786	0.8989424	1.0	1.0	4921	tags=40%, list=32%, signal=58%	
CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME%R-HSA-373076.8	CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME%R-HSA-373076.8		138	0.233855	0.7382515	0.9278017	1.0	1.0	4487	tags=30%, list=29%, signal=42%	
LATE PHASE OF HIV LIFE CYCLE%REACTOME%R-HSA-162599.2	LATE PHASE OF HIV LIFE CYCLE%REACTOME%R-HSA-162599.2		129	0.23382232	0.7378549	0.9200864	1.0	1.0	5251	tags=36%, list=34%, signal=55%	
FC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038093	FC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038093		34	0.27839822	0.7377485	0.86340207	1.0	1.0	1788	tags=18%, list=12%, signal=20%	
HEME METABOLIC PROCESS%GOBP%GO:0042168	HEME METABOLIC PROCESS%GOBP%GO:0042168		26	0.29217717	0.7376343	0.82990396	1.0	1.0	5327	tags=42%, list=35%, signal=65%	
MODULATION BY HOST OF SYMBIONT PROCESS%GOBP%GO:0051851	MODULATION BY HOST OF SYMBIONT PROCESS%GOBP%GO:0051851		63	0.25444746	0.73763293	0.8701923	1.0	1.0	2201	tags=16%, list=14%, signal=18%	
REGULATION OF FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0040036	REGULATION OF FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0040036		18	0.30979502	0.73754257	0.82122904	1.0	1.0	3600	tags=22%, list=23%, signal=29%	
SUMO E3 LIGASES SUMOYLATE TARGET PROTEINS%REACTOME DATABASE ID RELEASE 83%3108232	SUMO E3 LIGASES SUMOYLATE TARGET PROTEINS%REACTOME DATABASE ID RELEASE 83%3108232		149	0.22954988	0.73742735	0.9297125	1.0	1.0	4508	tags=30%, list=29%, signal=42%	
NEGATIVE REGULATION OF CELLULAR MACROMOLECULE BIOSYNTHETIC PROCESS%GOBP%GO:2000113	NEGATIVE REGULATION OF CELLULAR MACROMOLECULE BIOSYNTHETIC PROCESS%GOBP%GO:2000113		156	0.22839473	0.73715216	0.94385594	1.0	1.0	3230	tags=19%, list=21%, signal=24%	
MRNA DECAY BY 5' TO 3' EXORIBONUCLEASE%REACTOME%R-HSA-430039.1	MRNA DECAY BY 5' TO 3' EXORIBONUCLEASE%REACTOME%R-HSA-430039.1		15	0.32046974	0.7369656	0.7923977	1.0	1.0	3509	tags=33%, list=23%, signal=43%	
REGULATION OF MONOOXYGENASE ACTIVITY%GOBP%GO:0032768	REGULATION OF MONOOXYGENASE ACTIVITY%GOBP%GO:0032768		29	0.2863936	0.73693013	0.83766234	1.0	1.0	2833	tags=31%, list=18%, signal=38%	
ANTEROGRADE AXONAL TRANSPORT%GOBP%GO:0008089	ANTEROGRADE AXONAL TRANSPORT%GOBP%GO:0008089		38	0.26971477	0.73683554	0.83457714	1.0	1.0	1116	tags=11%, list=7%, signal=11%	
HEME BIOSYNTHETIC PROCESS%GOBP%GO:0006783	HEME BIOSYNTHETIC PROCESS%GOBP%GO:0006783		18	0.31444862	0.73606414	0.82044196	1.0	1.0	4528	tags=39%, list=29%, signal=55%	
PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626	PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626		55	0.25864434	0.7360095	0.85837436	1.0	1.0	2526	tags=16%, list=16%, signal=20%	
POSITIVE REGULATION OF CELL GROWTH%GOBP%GO:0030307	POSITIVE REGULATION OF CELL GROWTH%GOBP%GO:0030307		98	0.23913553	0.7360084	0.90847456	1.0	1.0	3719	tags=26%, list=24%, signal=33%	
ESTABLISHMENT OF SPINDLE LOCALIZATION%GOBP%GO:0051293	ESTABLISHMENT OF SPINDLE LOCALIZATION%GOBP%GO:0051293		35	0.27548698	0.7356924	0.84444445	1.0	1.0	1203	tags=11%, list=8%, signal=12%	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902042	NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902042		18	0.30767253	0.7354744	0.826685	1.0	1.0	3983	tags=39%, list=26%, signal=52%	
D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE BIOSYNTHESIS%BIOCYC%PWY-6351	D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE BIOSYNTHESIS%BIOCYC%PWY-6351		23	0.2978692	0.7346729	0.8191633	1.0	1.0	2043	tags=17%, list=13%, signal=20%	
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333		22	0.2990717	0.73453367	0.8367347	1.0	1.0	3174	tags=32%, list=21%, signal=40%	
SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519	SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519		28	0.28769246	0.73444384	0.83115184	1.0	1.0	4182	tags=36%, list=27%, signal=49%	
PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY	PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY		23	0.30136535	0.734422	0.8164117	1.0	1.0	2407	tags=17%, list=16%, signal=21%	
ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS%GOBP%GO:0032469	ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS%GOBP%GO:0032469		20	0.30938682	0.7342467	0.8105548	1.0	1.0	2619	tags=25%, list=17%, signal=30%	
AORTA DEVELOPMENT%GOBP%GO:0035904	AORTA DEVELOPMENT%GOBP%GO:0035904		25	0.2957583	0.7340022	0.81380206	1.0	1.0	3537	tags=32%, list=23%, signal=42%	
REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033135	REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033135		76	0.24645796	0.7340005	0.88991886	1.0	1.0	3700	tags=33%, list=24%, signal=43%	
NEGATIVE REGULATION OF CELL DEVELOPMENT%GOBP%GO:0010721	NEGATIVE REGULATION OF CELL DEVELOPMENT%GOBP%GO:0010721		124	0.23534475	0.7338486	0.92959297	1.0	1.0	3657	tags=23%, list=24%, signal=29%	
TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178	TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178		101	0.23759359	0.7338027	0.911036	1.0	1.0	2376	tags=16%, list=15%, signal=19%	
NUCLEOTIDE EXCISION REPAIR%REACTOME%R-HSA-5696398.2	NUCLEOTIDE EXCISION REPAIR%REACTOME%R-HSA-5696398.2		109	0.23631985	0.73375845	0.9190372	1.0	1.0	5257	tags=39%, list=34%, signal=60%	
PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004	PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004		108	0.2361744	0.7337038	0.9340782	1.0	1.0	5408	tags=39%, list=35%, signal=60%	
TRANSLESION SYNTHESIS BY POLK%REACTOME DATABASE ID RELEASE 83%5655862	TRANSLESION SYNTHESIS BY POLK%REACTOME DATABASE ID RELEASE 83%5655862		16	0.31522596	0.7335211	0.8255319	1.0	1.0	209	tags=6%, list=1%, signal=6%	
CHONDROITIN SULFATE BIOSYNTHESIS%REACTOME%R-HSA-2022870.2	CHONDROITIN SULFATE BIOSYNTHESIS%REACTOME%R-HSA-2022870.2		17	0.31401587	0.7328389	0.8112175	1.0	1.0	3577	tags=24%, list=23%, signal=31%	
CIRCADIAN REGULATION OF GENE EXPRESSION%GOBP%GO:0032922	CIRCADIAN REGULATION OF GENE EXPRESSION%GOBP%GO:0032922		60	0.2545262	0.7326244	0.8836104	1.0	1.0	3792	tags=33%, list=25%, signal=44%	
REGULATION OF NEUROTRANSMITTER SECRETION%GOBP%GO:0046928	REGULATION OF NEUROTRANSMITTER SECRETION%GOBP%GO:0046928		41	0.26396236	0.73186135	0.8553616	1.0	1.0	3262	tags=29%, list=21%, signal=37%	
TRAIL%IOB%TRAIL	TRAIL%IOB%TRAIL		34	0.2765405	0.73179466	0.837388	1.0	1.0	2513	tags=18%, list=16%, signal=21%	
ENDOGENOUS STEROLS%REACTOME DATABASE ID RELEASE 83%211976	ENDOGENOUS STEROLS%REACTOME DATABASE ID RELEASE 83%211976		16	0.32149836	0.7317278	0.82117313	1.0	1.0	859	tags=13%, list=6%, signal=13%	
CHROMOSOME LOCALIZATION%GOBP%GO:0050000	CHROMOSOME LOCALIZATION%GOBP%GO:0050000		52	0.26015076	0.73169076	0.87905234	1.0	1.0	4975	tags=31%, list=32%, signal=45%	
MEMBRANE INVAGINATION%GOBP%GO:0010324	MEMBRANE INVAGINATION%GOBP%GO:0010324		38	0.26858696	0.73146296	0.8553137	1.0	1.0	906	tags=8%, list=6%, signal=8%	
REGULATION OF CELL FATE COMMITMENT%GOBP%GO:0010453	REGULATION OF CELL FATE COMMITMENT%GOBP%GO:0010453		17	0.3160015	0.73140925	0.8250729	1.0	1.0	2732	tags=24%, list=18%, signal=29%	
VESICLE TARGETING%GOBP%GO:0006903	VESICLE TARGETING%GOBP%GO:0006903		54	0.25715646	0.73097366	0.88861984	1.0	1.0	2770	tags=17%, list=18%, signal=20%	
HEART MORPHOGENESIS%GOBP%GO:0003007	HEART MORPHOGENESIS%GOBP%GO:0003007		114	0.23623668	0.73023725	0.9116022	1.0	1.0	2235	tags=14%, list=15%, signal=16%	
SECONDARY ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902653	SECONDARY ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902653		24	0.2930585	0.73023367	0.8411844	1.0	1.0	5974	tags=54%, list=39%, signal=88%	
RHOD GTPASE CYCLE%REACTOME%R-HSA-9013405.3	RHOD GTPASE CYCLE%REACTOME%R-HSA-9013405.3		46	0.26383424	0.7301949	0.854321	1.0	1.0	2592	tags=15%, list=17%, signal=18%	
